 10 
 500 12421 
 112 170 9 
 112 171 92 
 112 182 8 
 112 185 74 
 112 189 -95 
 112 197 5 
 112 200 -19 
 112 218 -69 
 112 248 -77 
 112 249 -22 
 112 253 36 
 112 263 22 
 112 279 24 
 112 307 -78 
 112 309 -68 
 112 342 76 
 112 343 75 
 112 344 96 
 112 350 54 
 112 358 65 
 112 381 -68 
 112 417 -65 
 112 424 74 
 112 454 -79 
 112 475 17 
 112 490 86 
 113 130 -72 
 113 132 -85 
 113 169 -13 
 113 175 -29 
 113 181 -18 
 113 191 -25 
 113 196 95 
 113 202 -4 
 113 207 15 
 113 210 54 
 113 212 -37 
 113 215 91 
 113 221 -65 
 113 240 70 
 113 248 59 
 113 253 -32 
 113 261 21 
 113 269 -49 
 113 304 -83 
 113 309 92 
 113 310 -28 
 113 312 35 
 113 314 -77 
 113 323 9 
 113 325 -38 
 113 338 19 
 113 340 96 
 113 345 68 
 113 358 -59 
 113 361 62 
 113 374 47 
 113 395 37 
 113 399 -44 
 113 446 -71 
 114 120 -30 
 114 130 11 
 114 169 -74 
 114 173 -73 
 114 183 -57 
 114 187 -20 
 114 198 -38 
 114 209 98 
 114 213 90 
 114 214 -69 
 114 228 30 
 114 242 99 
 114 259 -97 
 114 264 -47 
 114 275 -34 
 114 281 63 
 114 287 -36 
 114 290 51 
 114 296 2 
 114 297 79 
 114 301 -48 
 114 321 -82 
 114 323 5 
 114 332 75 
 114 347 -22 
 114 360 -50 
 114 372 -20 
 114 399 1 
 114 404 -83 
 114 408 -83 
 114 414 23 
 114 417 27 
 114 425 -98 
 114 426 -15 
 114 439 91 
 114 442 50 
 114 444 68 
 114 462 -26 
 114 466 18 
 114 486 -91 
 114 487 -43 
 115 124 -71 
 115 136 93 
 115 146 -42 
 115 149 22 
 115 156 -77 
 115 161 -5 
 115 203 16 
 115 215 4 
 115 217 45 
 115 226 97 
 115 227 -43 
 115 232 10 
 115 242 -37 
 115 244 -27 
 115 330 47 
 115 336 2 
 115 340 -6 
 115 342 72 
 115 352 -44 
 115 356 61 
 115 363 -50 
 115 371 -18 
 115 385 -53 
 115 392 -5 
 115 414 -19 
 115 423 35 
 115 426 40 
 115 432 84 
 115 434 50 
 115 438 -37 
 115 440 -67 
 115 455 26 
 115 467 -76 
 115 470 83 
 115 476 -34 
 115 496 72 
 115 498 13 
 115 499 -46 
 116 120 46 
 116 132 23 
 116 133 -80 
 116 135 -99 
 116 149 27 
 116 155 27 
 116 168 -69 
 116 185 -63 
 116 202 -66 
 116 208 44 
 116 213 -76 
 116 219 28 
 116 221 65 
 116 229 -71 
 116 236 -82 
 116 237 -65 
 116 261 63 
 116 265 20 
 116 273 45 
 116 285 92 
 116 306 -92 
 116 310 72 
 116 341 -93 
 116 383 84 
 116 390 63 
 116 397 1 
 116 399 89 
 116 400 -23 
 116 419 -21 
 116 424 28 
 116 435 -4 
 116 448 -40 
 116 464 -16 
 116 470 84 
 116 484 -17 
 117 129 29 
 117 140 80 
 117 143 -74 
 117 144 -76 
 117 145 -51 
 117 149 -22 
 117 152 -35 
 117 157 -51 
 117 158 -69 
 117 162 86 
 117 164 -52 
 117 166 81 
 117 174 -64 
 117 188 -29 
 117 190 52 
 117 249 -2 
 117 257 15 
 117 270 64 
 117 286 42 
 117 292 27 
 117 304 -27 
 117 322 97 
 117 331 -9 
 117 345 -38 
 117 353 46 
 117 356 -17 
 117 357 -61 
 117 361 72 
 117 364 2 
 117 368 -34 
 117 384 94 
 117 387 -15 
 117 388 -67 
 117 394 3 
 117 399 -27 
 117 405 32 
 117 417 -71 
 117 420 70 
 117 425 -81 
 117 427 73 
 117 442 -56 
 117 444 53 
 117 463 3 
 117 479 -72 
 117 483 20 
 117 492 98 
 117 498 -32 
 117 499 80 
 117 500 -81 
 118 122 -70 
 118 135 86 
 118 157 -45 
 118 164 -78 
 118 168 -3 
 118 178 22 
 118 191 -25 
 118 192 15 
 118 216 33 
 118 225 -55 
 118 227 27 
 118 253 -66 
 118 272 -48 
 118 290 2 
 118 298 55 
 118 320 71 
 118 343 21 
 118 355 76 
 118 384 45 
 118 399 34 
 118 402 -91 
 118 409 -86 
 118 443 -92 
 118 467 -19 
 118 480 14 
 118 481 28 
 118 486 -51 
 118 489 -18 
 118 500 -90 
 119 131 40 
 119 143 55 
 119 150 -89 
 119 154 -45 
 119 202 -69 
 119 218 28 
 119 222 87 
 119 232 95 
 119 246 -31 
 119 249 -73 
 119 257 -41 
 119 262 81 
 119 275 83 
 119 296 81 
 119 297 -58 
 119 310 11 
 119 318 -2 
 119 328 -36 
 119 339 -76 
 119 344 -55 
 119 367 64 
 119 368 -86 
 119 374 -16 
 119 379 87 
 119 388 -52 
 119 392 30 
 119 401 29 
 119 407 -47 
 119 415 -39 
 119 421 -6 
 119 451 47 
 119 462 -88 
 120 132 88 
 120 140 16 
 120 143 93 
 120 165 -40 
 120 185 43 
 120 186 89 
 120 189 -35 
 120 193 -27 
 120 216 32 
 120 223 -60 
 120 231 9 
 120 238 6 
 120 242 -60 
 120 252 34 
 120 287 -72 
 120 300 91 
 120 304 -53 
 120 315 66 
 120 326 99 
 120 330 -52 
 120 334 46 
 120 337 97 
 120 352 94 
 120 356 9 
 120 364 -69 
 120 374 33 
 120 403 -15 
 120 404 18 
 120 410 -75 
 120 419 74 
 120 422 -1 
 120 435 -95 
 120 451 30 
 120 474 -60 
 120 482 33 
 120 486 52 
 120 492 -7 
 121 126 57 
 121 129 -85 
 121 133 65 
 121 134 2 
 121 140 68 
 121 141 58 
 121 148 -25 
 121 150 48 
 121 151 -96 
 121 163 -32 
 121 164 -72 
 121 180 -48 
 121 185 -82 
 121 188 2 
 121 193 -62 
 121 215 16 
 121 219 8 
 121 232 98 
 121 234 46 
 121 243 -31 
 121 257 53 
 121 259 -67 
 121 270 9 
 121 271 6 
 121 283 -77 
 121 292 78 
 121 299 71 
 121 317 80 
 121 323 -70 
 121 326 98 
 121 334 -43 
 121 336 27 
 121 350 66 
 121 359 -24 
 121 364 -60 
 121 365 -43 
 121 370 -99 
 121 371 70 
 121 378 7 
 121 384 -91 
 121 388 97 
 121 398 -82 
 121 401 -85 
 121 405 -89 
 121 413 -47 
 121 425 45 
 121 436 90 
 121 459 58 
 121 466 53 
 121 500 -24 
 122 123 10 
 122 124 -67 
 122 140 -23 
 122 143 21 
 122 150 65 
 122 157 -39 
 122 175 -2 
 122 185 -68 
 122 188 -8 
 122 190 96 
 122 194 9 
 122 195 86 
 122 210 -7 
 122 227 34 
 122 232 -83 
 122 266 -45 
 122 267 -65 
 122 276 57 
 122 288 10 
 122 297 -61 
 122 305 -94 
 122 312 19 
 122 353 62 
 122 365 -34 
 122 368 -20 
 122 377 54 
 122 394 -63 
 122 395 72 
 122 401 68 
 122 405 32 
 122 411 -85 
 122 424 -80 
 122 428 -35 
 122 432 -42 
 122 434 -80 
 122 448 -49 
 122 450 -40 
 122 455 76 
 122 468 -85 
 122 470 -11 
 122 472 80 
 122 474 28 
 122 477 32 
 123 143 22 
 123 171 11 
 123 194 -29 
 123 195 3 
 123 215 -25 
 123 261 -84 
 123 284 90 
 123 290 84 
 123 291 59 
 123 296 -97 
 123 298 85 
 123 318 -54 
 123 325 68 
 123 327 -86 
 123 328 -69 
 123 331 -64 
 123 333 16 
 123 336 87 
 123 343 -77 
 123 351 24 
 123 357 -69 
 123 365 77 
 123 366 -9 
 123 367 -72 
 123 370 -60 
 123 375 44 
 123 383 -94 
 123 384 89 
 123 385 23 
 123 394 7 
 123 411 49 
 123 435 -22 
 123 437 12 
 123 466 59 
 123 490 8 
 123 497 -85 
 124 142 84 
 124 143 78 
 124 158 -28 
 124 160 2 
 124 178 74 
 124 181 -21 
 124 194 45 
 124 206 38 
 124 207 -50 
 124 213 -26 
 124 229 77 
 124 236 72 
 124 248 -84 
 124 251 83 
 124 270 -12 
 124 277 -79 
 124 291 -33 
 124 298 82 
 124 304 43 
 124 308 -70 
 124 310 -75 
 124 316 37 
 124 320 -38 
 124 336 20 
 124 341 36 
 124 354 -38 
 124 367 46 
 124 373 76 
 124 377 -50 
 124 383 -63 
 124 388 -85 
 124 392 59 
 124 393 -55 
 124 395 -66 
 124 396 58 
 124 429 64 
 124 436 -99 
 124 438 67 
 124 441 44 
 124 451 5 
 124 456 80 
 124 459 -5 
 124 465 -18 
 124 472 -44 
 124 473 -2 
 125 135 49 
 125 144 -90 
 125 154 -44 
 125 155 96 
 125 165 68 
 125 202 84 
 125 206 40 
 125 208 68 
 125 224 41 
 125 233 11 
 125 235 -43 
 125 240 98 
 125 244 87 
 125 254 -25 
 125 264 -26 
 125 279 -56 
 125 303 46 
 125 305 84 
 125 318 14 
 125 328 21 
 125 330 -46 
 125 331 19 
 125 344 -69 
 125 358 87 
 125 359 -87 
 125 361 17 
 125 364 21 
 125 376 -41 
 125 385 -28 
 125 393 -34 
 125 400 13 
 125 414 18 
 125 417 -5 
 125 420 71 
 125 427 11 
 125 445 80 
 125 455 22 
 125 459 -73 
 125 461 -96 
 125 467 84 
 125 475 -9 
 125 479 97 
 125 484 3 
 125 485 56 
 125 495 68 
 125 497 -94 
 126 128 72 
 126 129 88 
 126 135 -49 
 126 150 -22 
 126 161 5 
 126 167 68 
 126 170 48 
 126 185 66 
 126 188 22 
 126 195 -74 
 126 205 -84 
 126 206 68 
 126 216 -42 
 126 219 -46 
 126 235 46 
 126 241 -85 
 126 242 -10 
 126 258 -74 
 126 286 45 
 126 289 -10 
 126 322 52 
 126 326 -55 
 126 350 20 
 126 358 28 
 126 359 -16 
 126 374 -94 
 126 394 31 
 126 399 11 
 126 410 -33 
 126 417 71 
 126 423 -93 
 126 443 -40 
 126 444 44 
 126 462 -83 
 126 468 31 
 126 470 89 
 126 476 14 
 126 492 54 
 127 204 -13 
 127 205 80 
 127 218 -90 
 127 222 -85 
 127 229 -4 
 127 240 -96 
 127 251 96 
 127 263 -53 
 127 268 -31 
 127 277 -65 
 127 293 -48 
 127 295 99 
 127 304 95 
 127 308 -39 
 127 311 -5 
 127 325 54 
 127 331 -53 
 127 338 -22 
 127 339 81 
 127 343 -31 
 127 366 91 
 127 375 86 
 127 380 47 
 127 390 43 
 127 394 -39 
 127 427 78 
 127 430 -5 
 127 431 -57 
 127 439 -96 
 127 454 51 
 127 476 34 
 128 130 21 
 128 142 -85 
 128 146 90 
 128 160 -92 
 128 161 -66 
 128 164 24 
 128 172 17 
 128 197 64 
 128 201 -74 
 128 203 -5 
 128 208 -77 
 128 229 -97 
 128 237 -5 
 128 262 74 
 128 264 28 
 128 282 -23 
 128 287 11 
 128 288 49 
 128 293 -17 
 128 310 -2 
 128 317 73 
 128 331 -39 
 128 334 -6 
 128 337 -29 
 128 340 31 
 128 345 -8 
 128 346 37 
 128 382 52 
 128 399 -40 
 128 446 83 
 128 450 17 
 128 453 98 
 128 457 48 
 128 468 61 
 128 476 73 
 128 478 -87 
 128 483 61 
 128 489 -14 
 129 139 -79 
 129 162 80 
 129 165 63 
 129 177 -19 
 129 181 35 
 129 193 -8 
 129 209 24 
 129 211 71 
 129 226 58 
 129 234 28 
 129 240 71 
 129 242 -71 
 129 257 -18 
 129 259 -61 
 129 281 3 
 129 302 7 
 129 318 27 
 129 339 -20 
 129 343 -63 
 129 365 78 
 129 366 22 
 129 388 -63 
 129 392 -12 
 129 395 97 
 129 407 -19 
 129 424 71 
 129 427 64 
 129 436 73 
 129 446 -55 
 129 462 -9 
 129 473 35 
 129 500 -53 
 130 133 -74 
 130 134 71 
 130 156 -11 
 130 164 69 
 130 169 -57 
 130 183 29 
 130 227 46 
 130 241 35 
 130 243 -34 
 130 245 -25 
 130 248 18 
 130 268 68 
 130 273 -15 
 130 274 29 
 130 292 -23 
 130 300 68 
 130 304 84 
 130 349 31 
 130 351 -36 
 130 357 90 
 130 358 59 
 130 368 45 
 130 384 -90 
 130 406 -56 
 130 407 -38 
 130 416 -91 
 130 424 -87 
 130 453 63 
 130 460 -87 
 130 475 100 
 130 489 -74 
 130 490 51 
 130 491 4 
 131 134 46 
 131 151 1 
 131 154 -99 
 131 165 100 
 131 171 -15 
 131 176 -41 
 131 214 -79 
 131 232 89 
 131 257 -23 
 131 263 27 
 131 266 77 
 131 268 -30 
 131 273 86 
 131 280 -29 
 131 284 -39 
 131 308 48 
 131 324 89 
 131 338 -95 
 131 345 -66 
 131 357 -45 
 131 373 98 
 131 374 62 
 131 379 7 
 131 391 -37 
 131 407 -76 
 131 409 -2 
 131 410 -44 
 131 412 54 
 131 417 -27 
 131 419 88 
 131 426 -59 
 131 427 61 
 131 446 25 
 131 472 -81 
 131 489 -70 
 131 498 -7 
 132 149 -10 
 132 164 -31 
 132 166 -36 
 132 172 -50 
 132 175 -85 
 132 188 33 
 132 201 -39 
 132 203 3 
 132 204 -40 
 132 222 -48 
 132 233 -50 
 132 238 55 
 132 242 -76 
 132 256 84 
 132 260 -42 
 132 267 -83 
 132 286 92 
 132 302 90 
 132 310 78 
 132 318 89 
 132 323 49 
 132 327 60 
 132 345 -92 
 132 370 21 
 132 383 71 
 132 388 32 
 132 406 46 
 132 435 25 
 132 454 -2 
 132 469 45 
 132 474 4 
 132 481 -14 
 132 488 30 
 132 494 -36 
 132 500 17 
 133 142 -10 
 133 143 33 
 133 144 -19 
 133 163 -18 
 133 168 40 
 133 169 -58 
 133 199 -81 
 133 200 -59 
 133 202 45 
 133 204 94 
 133 210 -71 
 133 211 -73 
 133 228 -78 
 133 249 -8 
 133 250 -22 
 133 255 11 
 133 260 43 
 133 277 -24 
 133 287 -8 
 133 292 -63 
 133 309 -64 
 133 312 71 
 133 317 -84 
 133 329 -93 
 133 349 -18 
 133 358 67 
 133 361 -64 
 133 364 -62 
 133 369 8 
 133 402 -38 
 133 417 86 
 133 430 28 
 133 438 18 
 133 439 -30 
 133 446 -59 
 133 447 -34 
 133 464 90 
 133 466 -29 
 133 487 39 
 133 488 59 
 134 149 -83 
 134 158 52 
 134 161 100 
 134 177 -53 
 134 178 49 
 134 198 -97 
 134 201 45 
 134 205 25 
 134 224 -17 
 134 237 -35 
 134 242 57 
 134 247 -97 
 134 257 20 
 134 258 91 
 134 270 -88 
 134 284 64 
 134 286 -10 
 134 290 96 
 134 292 -6 
 134 293 -27 
 134 294 -66 
 134 296 6 
 134 297 76 
 134 299 -90 
 134 302 -46 
 134 307 -87 
 134 325 -58 
 134 333 74 
 134 346 43 
 134 351 -39 
 134 355 37 
 134 371 65 
 134 403 34 
 134 405 -79 
 134 406 -38 
 134 428 3 
 134 433 -1 
 134 453 -3 
 134 467 57 
 134 478 -45 
 134 490 50 
 134 497 6 
 135 158 91 
 135 166 -20 
 135 168 -97 
 135 175 -26 
 135 198 -38 
 135 229 60 
 135 231 -38 
 135 239 -50 
 135 264 79 
 135 270 -37 
 135 272 -82 
 135 277 4 
 135 278 -63 
 135 294 -51 
 135 307 -77 
 135 312 18 
 135 325 -72 
 135 331 -27 
 135 372 23 
 135 384 93 
 135 389 -13 
 135 397 -82 
 135 402 -71 
 135 427 -43 
 135 445 66 
 135 455 -46 
 135 460 -81 
 135 470 11 
 135 475 -11 
 135 491 -7 
 135 493 4 
 135 499 74 
 136 146 98 
 136 165 -8 
 136 168 24 
 136 178 19 
 136 179 25 
 136 182 37 
 136 190 -67 
 136 206 -61 
 136 209 -67 
 136 211 -3 
 136 215 21 
 136 230 -19 
 136 234 -6 
 136 243 -72 
 136 255 -37 
 136 257 -18 
 136 264 -60 
 136 272 -74 
 136 280 69 
 136 284 77 
 136 309 -84 
 136 313 56 
 136 316 67 
 136 348 -76 
 136 357 11 
 136 359 -75 
 136 371 -72 
 136 376 84 
 136 393 73 
 136 405 -19 
 136 406 59 
 136 413 -65 
 136 420 51 
 136 441 -38 
 136 444 19 
 136 449 -9 
 136 457 67 
 136 464 -57 
 136 471 -89 
 136 482 10 
 136 492 -3 
 136 497 -27 
 137 140 -26 
 137 144 -60 
 137 172 -94 
 137 175 -62 
 137 183 -44 
 137 196 46 
 137 197 -26 
 137 199 9 
 137 209 78 
 137 222 2 
 137 231 -60 
 137 239 54 
 137 249 6 
 137 286 49 
 137 288 -29 
 137 293 18 
 137 306 -70 
 137 313 5 
 137 324 -61 
 137 332 49 
 137 348 -53 
 137 357 100 
 137 367 -20 
 137 384 42 
 137 394 -63 
 137 439 -32 
 137 443 -43 
 137 444 59 
 137 450 -49 
 137 458 47 
 137 460 93 
 137 461 58 
 137 462 -83 
 137 467 72 
 137 476 79 
 137 486 -8 
 137 493 68 
 137 494 -62 
 138 138 88 
 138 211 11 
 138 224 73 
 138 234 -30 
 138 237 53 
 138 238 -46 
 138 244 -56 
 138 275 77 
 138 276 -71 
 138 277 26 
 138 309 -62 
 138 319 -18 
 138 339 68 
 138 341 46 
 138 347 -63 
 138 358 11 
 138 359 27 
 138 368 -49 
 138 372 93 
 138 381 -65 
 138 390 -18 
 138 393 21 
 138 399 -15 
 138 401 -74 
 138 403 75 
 138 404 -25 
 138 408 -71 
 138 416 57 
 138 418 -2 
 138 433 -14 
 138 435 57 
 138 438 -46 
 138 462 -37 
 138 468 93 
 138 474 20 
 138 476 -27 
 138 480 31 
 139 140 -47 
 139 188 -28 
 139 196 -22 
 139 198 87 
 139 199 -1 
 139 204 24 
 139 259 91 
 139 273 2 
 139 274 -7 
 139 275 -4 
 139 329 -23 
 139 338 -89 
 139 343 97 
 139 347 75 
 139 365 57 
 139 380 -14 
 139 387 91 
 139 390 75 
 139 403 -77 
 139 404 44 
 139 407 -11 
 139 409 -29 
 139 412 -42 
 139 430 43 
 139 434 18 
 139 436 -33 
 139 437 -25 
 139 438 -20 
 139 439 -71 
 139 442 -29 
 139 447 45 
 139 456 86 
 139 461 96 
 139 463 68 
 139 465 72 
 139 475 -81 
 139 487 57 
 139 488 47 
 139 499 84 
 140 140 85 
 140 141 -17 
 140 168 90 
 140 169 74 
 140 172 98 
 140 181 -53 
 140 229 74 
 140 231 26 
 140 247 26 
 140 252 -71 
 140 278 72 
 140 280 -90 
 140 289 93 
 140 290 92 
 140 292 17 
 140 296 80 
 140 324 -54 
 140 325 -98 
 140 356 -21 
 140 357 -6 
 140 379 61 
 140 397 -44 
 140 412 86 
 140 428 57 
 140 429 -54 
 140 436 1 
 140 438 -88 
 140 461 -91 
 140 475 84 
 140 490 -26 
 141 144 -36 
 141 147 -61 
 141 148 -66 
 141 171 -8 
 141 177 -61 
 141 189 -65 
 141 205 -47 
 141 242 40 
 141 246 25 
 141 254 92 
 141 265 -91 
 141 267 -13 
 141 271 9 
 141 274 93 
 141 279 12 
 141 289 -44 
 141 295 -33 
 141 311 -41 
 141 320 68 
 141 333 52 
 141 343 -89 
 141 349 -14 
 141 374 32 
 141 377 -65 
 141 407 77 
 141 413 -86 
 141 421 -51 
 141 422 -41 
 141 429 -90 
 141 438 55 
 141 463 33 
 141 472 -55 
 141 476 18 
 141 477 -89 
 141 483 64 
 141 486 -4 
 141 489 -68 
 142 145 73 
 142 147 -95 
 142 168 68 
 142 173 12 
 142 179 -55 
 142 188 -40 
 142 196 94 
 142 201 -74 
 142 202 -86 
 142 215 -34 
 142 240 -90 
 142 251 2 
 142 256 20 
 142 266 -68 
 142 272 97 
 142 292 22 
 142 294 50 
 142 296 -51 
 142 298 44 
 142 303 -95 
 142 306 74 
 142 313 37 
 142 322 -2 
 142 331 94 
 142 333 -63 
 142 337 -69 
 142 375 -85 
 142 379 -43 
 142 386 -52 
 142 394 49 
 142 404 -63 
 142 412 -87 
 142 414 83 
 142 415 22 
 142 416 70 
 142 438 -66 
 142 442 44 
 142 458 -87 
 142 461 -9 
 142 466 -17 
 143 151 41 
 143 153 14 
 143 157 76 
 143 159 -34 
 143 161 63 
 143 163 -25 
 143 165 -92 
 143 166 78 
 143 168 -85 
 143 169 100 
 143 174 91 
 143 176 34 
 143 179 43 
 143 198 5 
 143 204 -68 
 143 221 91 
 143 248 4 
 143 255 58 
 143 270 52 
 143 314 52 
 143 323 -9 
 143 329 -90 
 143 332 74 
 143 333 77 
 143 355 -59 
 143 367 -80 
 143 374 37 
 143 382 -8 
 143 386 -41 
 143 389 71 
 143 393 -34 
 143 454 -61 
 143 469 -56 
 143 477 -76 
 143 492 24 
 143 495 27 
 143 500 -55 
 144 149 -19 
 144 154 -6 
 144 157 -96 
 144 163 -57 
 144 198 63 
 144 206 -83 
 144 221 -41 
 144 223 -3 
 144 242 -57 
 144 248 44 
 144 255 -42 
 144 256 30 
 144 258 17 
 144 269 17 
 144 279 37 
 144 297 -7 
 144 314 -32 
 144 319 100 
 144 323 -90 
 144 324 -97 
 144 326 4 
 144 349 66 
 144 353 30 
 144 355 90 
 144 378 63 
 144 388 -82 
 144 399 -28 
 144 410 -75 
 144 414 -61 
 144 421 42 
 144 462 -71 
 144 471 57 
 144 476 33 
 144 481 -75 
 144 488 -30 
 145 152 -3 
 145 153 61 
 145 154 22 
 145 169 -89 
 145 179 90 
 145 185 -80 
 145 197 -83 
 145 214 80 
 145 218 15 
 145 221 -1 
 145 225 31 
 145 226 -66 
 145 243 -60 
 145 254 72 
 145 275 96 
 145 290 28 
 145 293 14 
 145 294 10 
 145 297 91 
 145 310 10 
 145 313 18 
 145 314 70 
 145 323 88 
 145 340 -97 
 145 356 -13 
 145 361 72 
 145 362 -12 
 145 366 -9 
 145 372 -57 
 145 373 -4 
 145 395 58 
 145 430 73 
 145 433 -22 
 145 436 -71 
 145 438 -13 
 145 442 72 
 145 446 -80 
 145 449 25 
 145 453 -19 
 145 459 -32 
 146 147 54 
 146 159 87 
 146 163 5 
 146 170 58 
 146 192 -58 
 146 198 31 
 146 201 4 
 146 212 -2 
 146 230 96 
 146 244 21 
 146 245 14 
 146 254 80 
 146 279 -16 
 146 281 23 
 146 289 -83 
 146 325 -49 
 146 327 -44 
 146 347 -18 
 146 350 -41 
 146 369 3 
 146 377 -82 
 146 387 36 
 146 392 55 
 146 396 -46 
 146 397 27 
 146 412 -57 
 146 420 36 
 146 425 37 
 146 430 -55 
 146 436 -14 
 146 462 -30 
 146 464 69 
 146 470 -32 
 146 476 21 
 146 489 -23 
 146 491 85 
 146 492 -61 
 146 494 17 
 146 495 -15 
 147 151 43 
 147 156 77 
 147 165 -56 
 147 173 81 
 147 174 -79 
 147 178 -15 
 147 194 -4 
 147 204 31 
 147 222 -32 
 147 227 24 
 147 244 6 
 147 257 57 
 147 268 -22 
 147 270 48 
 147 276 21 
 147 280 86 
 147 282 72 
 147 283 -22 
 147 291 -41 
 147 294 80 
 147 295 30 
 147 303 14 
 147 320 11 
 147 324 91 
 147 329 -49 
 147 341 9 
 147 364 -16 
 147 383 87 
 147 385 45 
 147 386 73 
 147 391 92 
 147 398 29 
 147 408 -12 
 147 411 61 
 147 413 -13 
 147 416 -3 
 147 431 -90 
 147 462 -76 
 147 464 -6 
 147 483 -69 
 147 486 33 
 147 488 32 
 147 496 -72 
 148 148 69 
 148 158 -56 
 148 168 -3 
 148 198 -4 
 148 203 94 
 148 210 49 
 148 222 63 
 148 233 -56 
 148 250 91 
 148 263 84 
 148 272 70 
 148 284 -20 
 148 288 49 
 148 293 48 
 148 315 77 
 148 324 -52 
 148 331 -81 
 148 346 -73 
 148 359 30 
 148 367 34 
 148 372 9 
 148 386 69 
 148 393 -24 
 148 398 -19 
 148 416 69 
 148 422 -67 
 148 423 -73 
 148 424 65 
 148 435 17 
 148 436 64 
 148 440 -20 
 148 443 -34 
 148 476 89 
 148 481 78 
 148 497 78 
 149 150 -25 
 149 158 80 
 149 180 96 
 149 188 89 
 149 189 -44 
 149 190 44 
 149 193 -77 
 149 199 -68 
 149 201 41 
 149 207 14 
 149 214 88 
 149 245 44 
 149 270 97 
 149 295 -21 
 149 296 -65 
 149 303 -6 
 149 313 22 
 149 322 69 
 149 327 -54 
 149 330 24 
 149 332 -19 
 149 339 -61 
 149 370 97 
 149 392 23 
 149 408 49 
 149 410 -25 
 149 416 -90 
 149 417 -51 
 149 442 71 
 149 445 18 
 149 453 -32 
 149 460 44 
 149 465 99 
 149 477 -13 
 149 486 66 
 149 488 82 
 149 495 97 
 150 156 -20 
 150 157 72 
 150 167 -60 
 150 186 -73 
 150 198 -59 
 150 204 -63 
 150 225 31 
 150 230 -18 
 150 235 28 
 150 254 -33 
 150 265 51 
 150 279 -89 
 150 280 -18 
 150 294 -35 
 150 299 -65 
 150 303 -38 
 150 309 -24 
 150 313 -31 
 150 318 2 
 150 321 -64 
 150 324 88 
 150 325 51 
 150 326 15 
 150 332 27 
 150 360 91 
 150 362 84 
 150 380 26 
 150 384 28 
 150 387 -82 
 150 393 3 
 150 399 31 
 150 423 19 
 150 457 29 
 150 480 8 
 150 481 96 
 150 484 57 
 150 487 -47 
 151 152 92 
 151 156 -11 
 151 172 -29 
 151 174 95 
 151 185 -71 
 151 194 -55 
 151 220 -32 
 151 227 -74 
 151 230 32 
 151 232 -41 
 151 241 35 
 151 249 -17 
 151 267 66 
 151 268 -1 
 151 287 -72 
 151 305 30 
 151 310 -19 
 151 313 61 
 151 323 21 
 151 324 -76 
 151 330 21 
 151 341 20 
 151 347 -32 
 151 369 31 
 151 388 12 
 151 398 -59 
 151 408 50 
 151 416 40 
 151 419 1 
 151 443 16 
 151 444 -77 
 151 445 82 
 151 471 13 
 151 494 20 
 151 498 -99 
 152 155 80 
 152 166 -16 
 152 178 88 
 152 187 63 
 152 209 -86 
 152 215 31 
 152 219 65 
 152 240 -22 
 152 255 -19 
 152 259 -53 
 152 268 -60 
 152 270 -3 
 152 278 35 
 152 287 -53 
 152 294 51 
 152 300 -20 
 152 310 86 
 152 323 -6 
 152 330 -92 
 152 352 3 
 152 363 -11 
 152 371 -36 
 152 376 -48 
 152 398 12 
 152 404 -27 
 152 408 75 
 152 418 -1 
 152 427 -67 
 152 472 30 
 152 474 93 
 152 488 85 
 152 493 -80 
 152 494 17 
 153 161 -99 
 153 162 -98 
 153 165 -35 
 153 170 18 
 153 174 -58 
 153 178 -87 
 153 179 19 
 153 209 94 
 153 228 31 
 153 255 10 
 153 268 -61 
 153 278 37 
 153 280 60 
 153 282 -32 
 153 294 -81 
 153 319 -79 
 153 326 -30 
 153 335 -4 
 153 336 83 
 153 337 -84 
 153 344 86 
 153 352 70 
 153 376 -41 
 153 388 53 
 153 394 -29 
 153 398 82 
 153 406 -17 
 153 455 -96 
 153 471 48 
 154 163 -29 
 154 172 -45 
 154 177 56 
 154 187 -99 
 154 201 -15 
 154 216 85 
 154 226 -40 
 154 230 -46 
 154 232 6 
 154 234 -78 
 154 240 52 
 154 244 71 
 154 246 -13 
 154 256 96 
 154 257 8 
 154 262 -82 
 154 269 18 
 154 289 -49 
 154 305 -56 
 154 308 94 
 154 316 -69 
 154 317 -12 
 154 321 -33 
 154 348 -44 
 154 361 97 
 154 368 -65 
 154 394 -18 
 154 407 -53 
 154 418 17 
 154 421 -11 
 154 434 53 
 154 436 78 
 154 457 -99 
 154 466 86 
 154 481 21 
 154 482 -74 
 154 490 92 
 154 499 77 
 155 161 33 
 155 162 -53 
 155 167 -65 
 155 215 55 
 155 219 -72 
 155 220 64 
 155 232 7 
 155 251 -13 
 155 280 44 
 155 287 -6 
 155 294 -17 
 155 301 78 
 155 303 -30 
 155 308 -55 
 155 313 -89 
 155 335 9 
 155 340 -64 
 155 358 77 
 155 365 -1 
 155 378 50 
 155 400 5 
 155 405 46 
 155 406 -24 
 155 407 10 
 155 423 -89 
 155 427 94 
 155 433 -19 
 155 442 12 
 155 448 3 
 155 458 21 
 155 465 -44 
 155 479 -41 
 155 488 8 
 156 175 45 
 156 178 16 
 156 185 74 
 156 188 96 
 156 224 -30 
 156 234 20 
 156 241 21 
 156 261 8 
 156 272 56 
 156 275 -76 
 156 284 83 
 156 292 -24 
 156 304 89 
 156 309 46 
